***********************************************************
 Czas           Środek         Powierzchnia   dT           
 1523.96925227  191.247251861  195.962540590  4.71528872908
 1525.08735150  191.264711227  195.970594231  4.70588300413
 1526.20545073  191.282135766  195.978631807  4.69649604102
 1527.32354996  191.299525549  195.986653351  4.68712780235
 1528.44164919  191.316880643  195.994658894  4.67777825074
 1529.55974842  191.334201119  196.002648468  4.66844734894
 1530.67784765  191.351487045  196.010622104  4.65913505974
 1531.79594689  191.368738490  196.018579836  4.64984134601
 1532.91404612  191.385955523  196.026521694  4.64056617070
 1534.03214535  191.403138213  196.034447710  4.63130949683
 1535.15024458  191.420286628  196.042357916  4.62207128750
 1536.26834381  191.437400837  196.050252343  4.61285150587
 1537.38644304  191.454480908  196.058131023  4.60365011519
 1538.50454227  191.471526908  196.065993987  4.59446707878
 1539.62264150  191.488538907  196.073841267  4.58530236001
 1540.74074074  191.505516971  196.081672893  4.57615592236
 1541.85883997  191.522461168  196.089488897  4.56702772936
 1542.97693920  191.539371566  196.097289311  4.55791774461
 1544.09503843  191.556248233  196.105074165  4.54882593179
 1545.21313766  191.573091235  196.112843490  4.53975225466
 1546.33123689  191.589900640  196.120597317  4.53069667704
 1547.44933612  191.606676515  196.128335678  4.52165916283
 1548.56743535  191.623418927  196.136058603  4.51263967600
 1549.68553459  191.640127942  196.143766122  4.50363818058
 1550.80363382  191.656803627  196.151458267  4.49465464069
 1551.92173305  191.673446048  196.159135069  4.48568902052
 1553.03983228  191.690055273  196.166796557  4.47674128431
 1554.15793151  191.706631366  196.174442763  4.46781139640
 1555.27603074  191.723174395  196.182073716  4.45889932118
 1556.39412997  191.739684425  196.189689448  4.45000502313
 1557.51222921  191.756161521  196.197289988  4.44112846677
 1558.63032844  191.772605751  196.204875368  4.43226961673
 1559.74842767  191.789017179  196.212445616  4.42342843768
 1560.86652690  191.805395870  196.220000764  4.41460489438
 1561.98462613  191.821741890  196.227540842  4.40579895164
 1563.10272536  191.838055305  196.235065879  4.39701057436
 1564.22082459  191.854336178  196.242575906  4.38823972749
 1565.33892382  191.870584576  196.250070952  4.37948637608
 1566.45702306  191.886800562  196.257551048  4.37075048523
 1567.57512229  191.902984202  196.265016222  4.36203202009
 1568.69322152  191.919135560  196.272466506  4.35333094593
 1569.81132075  191.935254701  196.279901929  4.34464722803
 1570.92941998  191.951341688  196.287322520  4.33598083180
 1572.04751921  191.967396586  196.294728308  4.32733172266
 1573.16561844  191.983419459  196.302119325  4.31869986614
 1574.28371767  191.999410370  196.309495598  4.31008522783
 1575.40181691  192.015369384  196.316857157  4.30148777338
 1576.51991614  192.031296564  196.324204032  4.29290746851
 1577.63801537  192.047191974  196.331536253  4.28434427902
 1578.75611460  192.063055676  196.338853847  4.27579817076
 1579.87421383  192.078887735  196.346156845  4.26726910966
 1580.99231306  192.094688213  196.353445275  4.25875706172
 1582.11041229  192.110457173  196.360719166  4.25026199301
 1583.22851153  192.126194679  196.367978549  4.24178386964
 1584.34661076  192.141900793  196.375223451  4.23332265783
 1585.46470999  192.157575577  196.382453901  4.22487832383
 1586.58280922  192.173219094  196.389669928  4.21645083398
 1587.70090845  192.188831407  196.396871561  4.20804015469
 1588.81900768  192.204412577  196.404058829  4.19964625241
 1589.93710691  192.219962667  196.411231761  4.19126909369
 1591.05520614  192.235481739  196.418390384  4.18290864513
 1592.17330538  192.250969854  196.425534728  4.17456487338
 1593.29140461  192.266427075  196.432664820  4.16623774520
 1594.40950384  192.281853463  196.439780690  4.15792722737
 1595.52760307  192.297249080  196.446882366  4.14963328677
 1596.64570230  192.312613986  196.453969876  4.14135589033
 1597.76380153  192.327948243  196.461043248  4.13309500505
 1598.88190076  192.343251913  196.468102511  4.12485059799
 1600.00000000  192.358525056  196.475147693  4.11662263628
 1601.11809923  192.373767734  196.482178821  4.10841108712
 1602.23619846  192.388980006  196.489195924  4.10021591777
 1603.35429769  192.404161934  196.496199030  4.09203709556
 1604.47239692  192.419313578  196.503188166  4.08387458787
 1605.59049615  192.434434999  196.510163361  4.07572836218
 1606.70859538  192.449526257  196.517124643  4.06759838599
 1607.82669461  192.464587411  196.524072038  4.05948462690
 1608.94479385  192.479618523  196.531005576  4.05138705256
 1610.06289308  192.494619652  196.537925282  4.04330563068
 1611.18099231  192.509590857  196.544831186  4.03524032904
 1612.29909154  192.524532199  196.551723315  4.02719111549
 1613.41719077  192.539443737  196.558601695  4.01915795793
 1614.53529000  192.554325531  196.565466355  4.01114082435
 1615.65338923  192.569177639  196.572317322  4.00313968277
 1616.77148846  192.584000122  196.579154623  3.99515450130
 1617.88958770  192.598793037  196.585978286  3.98718524810
 1619.00768693  192.613556445  196.592788337  3.97923189139
 1620.12578616  192.628290404  196.599584804  3.97129439948
 1621.24388539  192.642994973  196.606367713  3.96337274071
 1622.36198462  192.657670209  196.613137093  3.95546688350
 1623.48008385  192.672316173  196.619892970  3.94757679633
 1624.59818308  192.686932922  196.626635370  3.93970244774
 1625.71628232  192.701520515  196.633364321  3.93184380634
 1626.83438155  192.716079009  196.640079850  3.92400084080
 1627.95248078  192.730608463  196.646781983  3.91617351985
 1629.07058001  192.745108935  196.653470747  3.90836181229
 1630.18867924  192.759580482  196.660146169  3.90056568696
 1631.30677847  192.774023162  196.666808275  3.89278511278
 1632.42487770  192.788437033  196.673457092  3.88502005875
 1633.54297693  192.802822153  196.680092647  3.87727049389
 1634.66107617  192.817178578  196.686714965  3.86953638731
 1635.77917540  192.831506365  196.693324074  3.86181770817
 1636.89727463  192.845805573  196.699919999  3.85411442571
 1638.01537386  192.860076258  196.706502767  3.84642650921
 1639.13347309  192.874318476  196.713072404  3.83875392802
 1640.25157232  192.888532285  196.719628937  3.83109665155
 1641.36967155  192.902717742  196.726172391  3.82345464927
 1642.48777078  192.916874902  196.732702793  3.81582789071
 1643.60587002  192.931003822  196.739220168  3.80821634547
 1644.72396925  192.945104560  196.745724543  3.80061998319
 1645.84206848  192.959177170  196.752215943  3.79303877361
 1646.96016771  192.973221709  196.758694395  3.78547268648
 1648.07826694  192.987238233  196.765159924  3.77792169164
 1649.19636617  193.001226797  196.771612556  3.77038575899
 1650.31446540  193.015187459  196.778052317  3.76286485849
 1651.43256464  193.029120272  196.784479232  3.75535896014
 1652.55066387  193.043025294  196.790893328  3.74786803403
 1653.66876310  193.056902578  196.797294628  3.74039205029
 1654.78686233  193.070752181  196.803683160  3.73293097911
 1655.90496156  193.084574158  196.810058949  3.72548479074
 1657.02306079  193.098368564  196.816422020  3.71805345550
 1658.14116002  193.112135454  196.822772398  3.71063694376
 1659.25925925  193.125874883  196.829110109  3.70323522596
 1660.37735849  193.139586905  196.835435177  3.69584827257
 1661.49545772  193.153271575  196.841747629  3.68847605416
 1662.61355695  193.166928948  196.848047489  3.68111854133
 1663.73165618  193.180559078  196.854334783  3.67377570474
 1664.84975541  193.194162020  196.860609536  3.66644751512
 1665.96785464  193.207737828  196.866871771  3.65913394325
 1667.08595387  193.221286556  196.873121516  3.65183495998
 1668.20405310  193.234808257  196.879358794  3.64455053621
 1669.32215234  193.248302987  196.885583630  3.63728064289
 1670.44025157  193.261770798  196.891796049  3.63002525103
 1671.55835080  193.275211745  196.897996076  3.62278433172
 1672.67645003  193.288625880  196.904183736  3.61555785608
 1673.79454926  193.302013258  196.910359053  3.60834579530
 1674.91264849  193.315373932  196.916522052  3.60114812063
 1676.03074772  193.328707954  196.922672758  3.59396480338
 1677.14884696  193.342015379  196.928811194  3.58679581489
 1678.26694619  193.355296260  196.934937386  3.57964112660
 1679.38504542  193.368550648  196.941051358  3.57250070997
 1680.50314465  193.381778598  196.947153134  3.56537453654
 1681.62124388  193.394980161  196.953242739  3.55826257790
 1682.73934311  193.408155391  196.959320197  3.55116480569
 1683.85744234  193.421304340  196.965385531  3.54408119161
 1684.97554157  193.434427060  196.971438767  3.53701170743
 1686.09364081  193.447523604  196.977479929  3.52995632495
 1687.21174004  193.460594024  196.983509040  3.52291501605
 1688.32983927  193.473638372  196.989526125  3.51588775266
 1689.44793850  193.486656700  196.995531207  3.50887450676
 1690.56603773  193.499649060  197.001524310  3.50187525038
 1691.68413696  193.512615503  197.007505459  3.49488995562
 1692.80223619  193.525556083  197.013474677  3.48791859464
 1693.92033542  193.538470849  197.019431988  3.48096113963
 1695.03843466  193.551359854  197.025377416  3.47401756286
 1696.15653389  193.564223148  197.031310985  3.46708783665
 1697.27463312  193.577060784  197.037232717  3.46017193337
 1698.39273235  193.589872812  197.043142638  3.45326982545
 1699.51083158  193.602659284  197.049040769  3.44638148536
 1700.62893081  193.615420250  197.054927136  3.43950688564
 1701.74703004  193.628155762  197.060801761  3.43264599889
 1702.86512928  193.640865869  197.066664667  3.42579879776
 1703.98322851  193.653550624  197.072515878  3.41896525493
 1705.10132774  193.666210075  197.078355418  3.41214534318
 1706.21942697  193.678844275  197.084183310  3.40533903530
 1707.33752620  193.691453272  197.089999577  3.39854630417
 1708.45562543  193.704037119  197.095804241  3.39176712270
 1709.57372466  193.716595863  197.101597327  3.38500146386
 1710.69182389  193.729129557  197.107378858  3.37824930067
 1711.80992313  193.741638249  197.113148855  3.37151060623
 1712.92802236  193.754121990  197.118907343  3.36478535366
 1714.04612159  193.766580829  197.124654345  3.35807351615
 1715.16422082  193.779014816  197.130389883  3.35137506694
 1716.28232005  193.791424000  197.136113980  3.34468997932
 1717.40041928  193.803808432  197.141826658  3.33801822664
 1718.51851851  193.816168160  197.147527942  3.33135978231
 1719.63661774  193.828503233  197.153217853  3.32471461976
 1720.75471698  193.840813702  197.158896415  3.31808271253
 1721.87281621  193.853099614  197.164563649  3.31146403415
 1722.99091544  193.865361020  197.170219578  3.30485855824
 1724.10901467  193.877597967  197.175864226  3.29826625847
 1725.22711390  193.889810505  197.181497613  3.29168710856
 1726.34521313  193.901998682  197.187119764  3.28512108227
 1727.46331236  193.914162547  197.192730700  3.27856815343
 1728.58141160  193.926302148  197.198330444  3.27202829591
 1729.69951083  193.938417534  197.203919018  3.26550148363
 1730.81761006  193.950508754  197.209496444  3.25898769058
 1731.93570929  193.962575854  197.215062745  3.25248689078
 1733.05380852  193.974618884  197.220617942  3.24599905833
 1734.17190775  193.986637891  197.226162059  3.23952416734
 1735.29000698  193.998632924  197.231695116  3.23306219201
 1736.40810621  194.010604030  197.237217136  3.22661310657
 1737.52620545  194.022551256  197.242728142  3.22017688531
 1738.64430468  194.034474652  197.248228154  3.21375350257
 1739.76240391  194.046374263  197.253717196  3.20734293275
 1740.88050314  194.058250138  197.259195288  3.20094515028
 1741.99860237  194.070102323  197.264662453  3.19456012965
 1743.11670160  194.081930867  197.270118712  3.18818784541
 1744.23480083  194.093735816  197.275564088  3.18182827216
 1745.35290006  194.105517217  197.280998601  3.17548138453
 1746.47099930  194.117275117  197.286422275  3.16914715723
 1747.58909853  194.129009564  197.291835129  3.16282556500
 1748.70719776  194.140720604  197.297237186  3.15651658264
 1749.82529699  194.152408283  197.302628468  3.15022018499
 1750.94339622  194.164072648  197.308008995  3.14393634695
 1752.06149545  194.175713747  197.313378790  3.13766504346
 1753.17959468  194.187331624  197.318737874  3.13140624954
 1754.29769392  194.198926327  197.324086267  3.12515994021
 1755.41579315  194.210497902  197.329423992  3.11892609058
 1756.53389238  194.222046394  197.334751070  3.11270467580
 1757.65199161  194.233571850  197.340067521  3.10649567105
 1758.77009084  194.245074316  197.345373368  3.10029905159
 1759.88819007  194.256553838  197.350668631  3.09411479272
 1761.00628930  194.268010461  197.355953331  3.08794286976
 1762.12438853  194.279444232  197.361227490  3.08178325812
 1763.24248777  194.290855195  197.366491128  3.07563593325
 1764.36058700  194.302243396  197.371744267  3.06950087062
 1765.47868623  194.313608881  197.376986927  3.06337804579
 1766.59678546  194.324951695  197.382219130  3.05726743433
 1767.71488469  194.336271883  197.387440895  3.05116901189
 1768.83298392  194.347569491  197.392652245  3.04508275416
 1769.95108315  194.358844562  197.397853199  3.03900863686
 1771.06918238  194.370097143  197.403043779  3.03294663579
 1772.18728162  194.381327278  197.408224005  3.02689672677
 1773.30538085  194.392535012  197.413393898  3.02085888568
 1774.42348008  194.403720390  197.418553478  3.01483308845
 1775.54157931  194.414883455  197.423702767  3.00881931106
 1776.65967854  194.426024254  197.428841784  3.00281752953
 1777.77777777  194.437142830  197.433970550  2.99682771993
 1778.89587700  194.448239227  197.439089085  2.99084985838
 1780.01397624  194.459313489  197.444197410  2.98488392105
 1781.13207547  194.470365662  197.449295546  2.97892988415
